"v1";"v2";"asso";"diss";"adja"
"877";"Ostreidae";"Parameciidae";0.00639404475130259;0.704842519733556;0.295157480266444
"878";"Ostreidae";"Pocilloporidae";0.0470359395402567;0.690276777988273;0.309723222011727
"879";"Ostreidae";"Prochloraceae";0.118219287675218;0.663995750108682;0.336004249891318
"880";"Ostreidae";"Rhodomelaceae";0.00658881057732749;0.704773435021026;0.295226564978974
"881";"Ostreidae";"Scytonemataceae";0.0485108795803141;0.689742386844424;0.310257613155576
"882";"Ostreidae";"Vahlkampfiidae";0.0444475671379186;0.691213582354283;0.308786417645717
"883";"Otariidae";"Portunidae";0.0377649848688852;0.693626345783922;0.306373654216078
"884";"Otariidae";"Staurosiraceae";-0.0219633095332892;0.714829808252737;0.285170191747263
"885";"Oxystominidae";"Phaeocystaceae";0.0205580686736953;0.699800661376618;0.300199338623382
"886";"Oxystominidae";"Ulnariaceae";0.0595889519267178;0.685715337466387;0.314284662533613
"887";"Oxytrichidae";"Styelidae";0.0827117678714091;0.677232689748727;0.322767310251273
"888";"Oxytrichidae";"Triparmaceae";0.0129369874416388;0.702517975769432;0.297482024230568
"889";"Palmariaceae";"Thaumatomastigidae";0.0245865124110349;0.698360038801249;0.301639961198751
"890";"Paralichthyidae";"Pectinidae";0.0247640472930024;0.698296481699213;0.301703518300787
"891";"Paralichthyidae";"Phocidae";0.0743403999513016;0.680315956026572;0.319684043973428
"892";"Paralichthyidae";"Sebastidae";0.00762149245687196;0.704407022801139;0.295592977198861
"893";"Paralichthyidae";"Syngnathidae";0.215791410444141;0.626182317522564;0.373817682477436
"894";"Parameciidae";"Prochloraceae";0.00616757519002856;0.704922841454996;0.295077158545004
"895";"Parameciidae";"Vahlkampfiidae";0.0636545637714085;0.684231479920572;0.315768520079428
"896";"Parastacidae";"Paulinellidae";0.0231847143776579;0.698861676450477;0.301138323549523
"897";"Parastacidae";"Pleurastraceae";0.241933901056494;0.615656600282782;0.384343399717218
"898";"Parastacidae";"Rivulariaceae";0.028119416682469;0.697094177036909;0.302905822963091
"899";"Paulinellidae";"Pavlovaceae";0.0153060880107638;0.701674394569602;0.298325605430398
"900";"Paulinellidae";"Prochloraceae";0.119256150989785;0.663605247496663;0.336394752503337
"901";"Pavlovaceae";"Pleurastraceae";0.200777546395937;0.632148105116223;0.367851894883777
"902";"Pectinidae";"Phocidae";0.00699387440387;0.704629734540109;0.295370265459891
"903";"Pectinidae";"Pinguiochrysidaceae";-0.0129526908196527;0.711671515103581;0.288328484896419
"904";"Pectinidae";"Prochloraceae";0.103204205941101;0.669625191453734;0.330374808546266
"905";"Pectinidae";"Saccosporidae";-0.102685591732413;0.74252460960308;0.25747539039692
"906";"Pelagiidae";"Pycnococcaceae";0.0193852107018075;0.700219533181627;0.299780466818373
"907";"Pelagiidae";"Ulmaridae";0.34360677183602;0.57288446835465;0.42711553164535
"908";"Penaeidae";"Salmonidae";0.256812284112928;0.609584988285912;0.390415011714088
"909";"Penaeidae";"Tetragonicipitidae";0.429122424573784;0.534264716889584;0.465735283110416
"910";"Perkinsidae";"Suessiaceae";0.14813784602477;0.652633953290522;0.347366046709478
"911";"Petromyzontidae";"Sparidae";0.101763265794102;0.670162940711398;0.329837059288602
"912";"Pfiesteriaceae";"Thraustochytriaceae";0.0320883711985675;0.695669328345527;0.304330671654473
"913";"Pfiesteriaceae";"Ulmaridae";0.0387800627806446;0.69326039019237;0.30673960980763
"914";"Phaeocystaceae";"Syndiniaceae";0.218855187636245;0.624957923529158;0.375042076470842
"915";"Phaeodactylaceae";"Provannidae";0.0412360915972249;0.69237414322127;0.30762585677873
"916";"Phaeodactylaceae";"Rajidae";0.00654225395319838;0.704789949576043;0.295210050423957
"917";"Phaeodactylaceae";"Rivulariaceae";0.0539402128316552;0.687771687105665;0.312228312894335
"918";"Phaeodactylaceae";"Tetrahymenidae";0.00259915051209936;0.706187244818221;0.293812755181779
"919";"Phocidae";"Scenedesmaceae";0.00891224702250754;0.703948774051597;0.296051225948403
"920";"Phocoenidae";"Sargassaceae";0.0555113450612555;0.687200354677857;0.312799645322143
"921";"Phyllophoraceae";"Spyridiaceae";0.0121940512756682;0.7027823093691;0.2972176906309
"922";"Pinguiochrysidaceae";"Terebellidae";0.0158293279912925;0.701487944304358;0.298512055695642
"923";"Pleuronectidae";"Roseiflexaceae";0.0853285590868521;0.676266013086991;0.323733986913009
"924";"Pleuronectidae";"Synechococcaceae";0.0850068441191215;0.676384933259486;0.323615066740514
"925";"Pocilloporidae";"Prochloraceae";0.157628890405228;0.648988100659315;0.351011899340685
"926";"Pocilloporidae";"Pyramimonadaceae";-0.00352736490856889;0.708352795190564;0.291647204809436
"927";"Polynoidae";"Suessiaceae";0.000457226542788652;0.706945108709725;0.293054891290275
"928";"Polynoidae";"Zygnemataceae";0.26049599401101;0.608072366576952;0.391927633423048
"929";"Porphyridiaceae";"Protoperidiniaceae";0.0698357421399551;0.681969302043738;0.318030697956262
"930";"Portunidae";"Trebouxiaceae";0.0107764908440416;0.703286395843101;0.296713604156899
"931";"Portunidae";"Zosteraceae";0.00732039253099012;0.704513877602496;0.295486122397504
"932";"Prasinococcaceae";"Vahlkampfiidae";-0.00582690994386975;0.709163912626647;0.290836087373353
"933";"Prochloraceae";"Pseudanabaenaceae";0.014312545856025;0.702028295065083;0.297971704934917
"934";"Prochlorotrichaceae";"Selenastraceae";0.184751316810722;0.638454651165327;0.361545348834673
"935";"Prorocentraceae";"Sticholonchidae";0.00136511539470258;0.706623975182451;0.293376024817549
"936";"Prorocentraceae";"Syndiniaceae";0.0245483413106132;0.698373703216762;0.301626296783238
"937";"Prorocentraceae";"Trebouxiaceae";0.148401608467518;0.652532907803308;0.347467092196692
"938";"Protoperidiniaceae";"Toxariaceae";0.00398699037365263;0.705695759384435;0.294304240615565
"939";"Provannidae";"Pyuridae";0.00175004627596084;0.706487775451224;0.293512224548776
"940";"Provannidae";"Rajidae";0.109276194441028;0.667354405679236;0.332645594320764
"941";"Pycnococcaceae";"Pyramimonadaceae";0.0139967464660449;0.702140745696315;0.297859254303685
"942";"Pyuridae";"Scytonemataceae";-0.0138262659635329;0.711978323393182;0.288021676606818
"943";"Pyuridae";"Wrangeliaceae";0.113607342656728;0.665729921718737;0.334270078281263
"944";"Pyuridae";"Zoarcidae";0.0293059759781284;0.6966685094153;0.3033314905847
"945";"Rajidae";"Rivulariaceae";0.00543021190523738;0.705184297930251;0.294815702069749
"946";"Rajidae";"Tetrahymenidae";0.0877657440889946;0.67536444084324;0.32463555915676
"947";"Rhincodontidae";"Syngnathidae";0.0488580456435558;0.689616543579272;0.310383456420728
"948";"Rhizosoleniaceae";"Staurosiraceae";0.00635011537151184;0.704858100836079;0.295141899163921
"949";"Rhodogorgonaceae";"Zygnemataceae";0.0137770088883948;0.702218979774687;0.297781020225313
"950";"Rhodomelaceae";"Scytonemataceae";0.186069368176331;0.637938332373776;0.362061667626224
"951";"Rhodomelaceae";"Temoridae";0.28125996348968;0.599474785337265;0.400525214662735
"952";"Rhodomelaceae";"Ulvaceae";0.00248617975502535;0.70622723688802;0.29377276311198
"953";"Rhodymeniaceae";"Solieriaceae";0.196456308359718;0.633854751358812;0.366145248641188
"954";"Roseiflexaceae";"Synechococcaceae";0.0235087075891841;0.698745766502673;0.301254233497327
"955";"Rotaliidae";"Sticholonchidae";0.315425480583288;0.585053211005936;0.414946788994064
"956";"Rotaliidae";"Terebellidae";0.0487571841711718;0.689653106941754;0.310346893058246
"957";"Rotaliidae";"Thaumatomastigidae";0.0425981946304441;0.69188214508309;0.30811785491691
"958";"Rotaliidae";"Thraustochytriaceae";0.149428174479126;0.652139488729548;0.347860511270452
"959";"Saccosporidae";"Salpidae";0.0750983895991199;0.680037355738962;0.319962644261038
"960";"Salmonidae";"Sparidae";0.223753140963033;0.622995529292533;0.377004470707467
"961";"Sargassaceae";"Sebastidae";0.0801766825454965;0.678167869135107;0.321832130864893
"962";"Scenedesmaceae";"Zosteraceae";0.140231292151246;0.655655667194585;0.344344332805415
"963";"Scytonemataceae";"Zoarcidae";-0.0128727100175334;0.711643418439858;0.288356581560142
"964";"Skeletonemataceae";"Stephanodiscaceae";0.313346020235824;0.585941114688232;0.414058885311768
"965";"Sphaerozoidae";"Stephanodiscaceae";0.0778286001014597;0.679032915217863;0.320967084782137
"966";"Sphaerozoidae";"Thalassiosiraceae";0.0908022385400477;0.674239483217926;0.325760516782074
"967";"Sphaerozoidae";"Toxariaceae";0.112713908813632;0.666065346338618;0.333934653661382
"968";"Staurosiraceae";"Toxariaceae";0.110546260896341;0.66687845185748;0.33312154814252
"969";"Stephanodiscaceae";"Thalassiosiraceae";0.607975563821295;0.442732671133894;0.557267328866106
"970";"Stephanodiscaceae";"Ulnariaceae";0.169236342526565;0.644501224775188;0.355498775224812
"971";"Sticholonchidae";"Thaumatomastigidae";0.00364014016397859;0.705818623952365;0.294181376047635
"972";"Sticholonchidae";"Thraustochytriaceae";0.0255754938598013;0.698005911916296;0.301994088083704
"973";"Syndiniaceae";"Thraustochytriaceae";0.0614214683600273;0.685046907751569;0.314953092248431
"974";"Syndiniaceae";"Ulnariaceae";0.0152296129564532;0.701701641384551;0.298298358615449
"975";"Syngnathidae";"Terebellidae";-0.0304523958926119;0.717792586995927;0.282207413004073
"976";"Temoridae";"Ulvaceae";0.241872364788803;0.615681587840337;0.384318412159663
