"Acanthasteridae";"Acanthocerataceae";"Acaryochloridaceae";"Acinetosporaceae";"Acipenseridae";"Acrochaetiaceae";"Acroporidae";"Actiniidae";"Acytosteliaceae";"Aegisthidae";"Agaraceae";"Aiptasiidae";"Alariaceae";"Alepocephalidae";"Ammodytidae";"Amoebophryaceae";"Amphipleuraceae";"Anarhichadidae";"Anaulaceae";"Anomoeoneidaceae";"Anoplopomatidae";"Aphanizomenonaceae";"Aphanothecaceae";"Aplysiidae";"Apogonidae";"Apusomonadidae";"Arcidae";"Areschougiaceae";"Asteriidae";"Attheyaceae";"Bacillariaceae";"Balaenopteridae";"Bangiaceae";"Bathycoccaceae";"Bathylagidae";"Batrachoididae";"Batrachospermaceae";"Berkeleyaceae";"Biddulphiaceae";"Blenniidae";"Bolbocoleonaceae";"Bonnemaisoniaceae";"Bracteacoccaceae";"Bryopsidaceae";"Calanidae";"Calotrichaceae";"Campanulariidae";"Cavenderiaceae";"Ceramiaceae";"Ceratiidae";"Chaetocerotaceae";"Chamaesiphonaceae";"Characeae";"Chattonellaceae";"Chlamydomonadaceae";"Chlorellaceae";"Chlorobiaceae";"Chlorocystidaceae";"Chloroflexaceae";"Chloropicaceae";"Chromulinaceae";"Chroococcaceae";"Chroococcidiopsidaceae";"Chroomonadaceae";"Chrysochromulinaceae";"Chrysolepidomonadaceae";"Cionidae";"Cirratulidae";"Closteriaceae";"Clupeidae";"Codiaceae";"Coleofasciculaceae";"Collosphaeridae";"Corallinaceae";"Coscinodiscaceae";"Cottidae";"Crustomastigaceae";"Cyaneidae";"Cyanidiaceae";"Cyanophoraceae";"Cyanothecaceae";"Cyclopteridae";"Cymatosiraceae";"Cynoglossidae";"Cyprinidae";"Daphniidae";"Dasyaceae";"Delesseriaceae";"Delphinidae";"Derbesiaceae";"Dermocarpellaceae";"Desmidiaceae";"Dictyotaceae";"Diplonemidae";"Dugesiidae";"Dunaliellaceae";"Echeneidae";"Ectocarpaceae";"Edwardsiidae";"Eirenidae";"Entomoneidaceae";"Eucalanidae";"Euglenaceae";"Eunotiaceae";"Euphausiidae";"Euplotidae";"Eustigmataceae";"Fonticulaceae";"Fragilariaceae";"Fucaceae";"Gadidae";"Gasterosteidae";"Gecarcinidae";"Gelidiaceae";"Geminigeraceae";"Gigartinaceae";"Globorotaliidae";"Gloeobacteraceae";"Gloeomargaritaceae";"Gobiidae";"Gomontiellaceae";"Gomphonemataceae";"Gonostomatidae";"Gonyaulacaceae";"Gracilariaceae";"Gromiidae";"Gymnodiniaceae";"Haematococcaceae";"Halimedaceae";"Haliotidae";"Halymeniaceae";"Hapalidiaceae";"Hapalosiphonaceae";"Harpacticidae";"Heliobacteriaceae";"Hemiaulaceae";"Hemidiscaceae";"Hemiselmidaceae";"Heterocapsaceae";"Hexamitidae";"Hildenbrandiaceae";"Histionidae";"Hyalellidae";"Hydridae";"Hydrodictyaceae";"Hyellaceae";"Hymenomonadaceae";"Hypneaceae";"Hypotrichomonadidae";"Jakobidae";"Kallymeniaceae";"Kareniaceae";"Klebsormidiaceae";"Koliellaceae";"Kryptoperidiniaceae";"Laminariaceae";"Lateolabracidae";"Leptocylindraceae";"Leptolyngbyaceae";"Liagoraceae";"Licmophoraceae";"Limulidae";"Lingulidae";"Liparidae";"Lithodesmiaceae";"Loliginidae";"Lottiidae";"Lysianassidae";"Mallomonadaceae";"Mamiellaceae";"Merismopediaceae";"Merulinidae";"Mesotaeniaceae";"Metopidae";"Metridinidae";"Microcoleaceae";"Microstomatidae";"Monodontidae";"Monodopsidaceae";"Mustelidae";"Myctophidae";"Mytilidae";"Myxinidae";"Naviculaceae";"Nephroselmidaceae";"Nephtheidae";"Niphatidae";"Noelaerhabdaceae";"Nostocaceae";"Octopodidae";"Odobenidae";"Oedogoniaceae";"Oikopleuridae";"Oltmannsiellopsidaceae";"Oocystaceae";"Oreosomatidae";"Oscillatoriaceae";"Osmeridae";"Ostreidae";"Ostreobiaceae";"Otariidae";"Oxystominidae";"Oxytrichidae";"Palmariaceae";"Paralichthyidae";"Parameciidae";"Parastacidae";"Paulinellidae";"Pavlovaceae";"Pectinidae";"Pelagiidae";"Penaeidae";"Perkinsidae";"Petromyzontidae";"Pfiesteriaceae";"Phacaceae";"Phaeocystaceae";"Phaeodactylaceae";"Phocidae";"Phocoenidae";"Phyllophoraceae";"Physeteridae";"Picocystaceae";"Pinguiochrysidaceae";"Plagiogrammaceae";"Pleurastraceae";"Pleuronectidae";"Pocilloporidae";"Polynoidae";"Polyphysaceae";"Porphyridiaceae";"Portunidae";"Prasinococcaceae";"Prasiolaceae";"Priapulidae";"Prochloraceae";"Prochlorotrichaceae";"Prorocentraceae";"Protoperidiniaceae";"Provannidae";"Pseudanabaenaceae";"Pteriidae";"Pycnococcaceae";"Pyramimonadaceae";"Pyuridae";"Rajidae";"Rhincodontidae";"Rhizosoleniaceae";"Rhodogorgonaceae";"Rhodomelaceae";"Rhodymeniaceae";"Rivulariaceae";"Roseiflexaceae";"Rotaliidae";"Saccosporidae";"Salmonidae";"Salpidae";"Salpingoecidae";"Sargassaceae";"Scenedesmaceae";"Scytonemataceae";"Scytosiphonaceae";"Sebastidae";"Selenastraceae";"Skeletonemataceae";"Solieriaceae";"Sparidae";"Sphaerozoidae";"Spyridiaceae";"Staurosiraceae";"Stephanodiscaceae";"Sticholonchidae";"Strongylocentrotidae";"Styelidae";"Suessiaceae";"Syndiniaceae";"Synechococcaceae";"Syngnathidae";"Temoridae";"Terebellidae";"Tetragonicipitidae";"Tetrahymenidae";"Thalassiosiraceae";"Thaumatomastigidae";"Thraustochytriaceae";"Toxariaceae";"Trebouxiaceae";"Triceratiaceae";"Triparmaceae";"Ulmaridae";"Ulnariaceae";"Ulvaceae";"Vahlkampfiidae";"Wrangeliaceae";"Zoarcidae";"Zosteraceae";"Zygnemataceae"
"Liagoraceae";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.348185315316132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.356641522916786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.299546663680067;0;0;0;0;0;0;0;0;0.337894326053461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.334303001670382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Licmophoraceae";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.300625212963586;0;0;0;0;0.299085617854446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.294502162896566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.292273606730336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.291174576240157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.294090543219106;0;0;0;0;0;0.276844585563779;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.294380234716308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.293043063785757;0;0.322803425379377;0;0.334255025660425;0;0;0;0
"Limulidae";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.337420871438082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.298205707603122;0;0.294946224938334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.294147446725582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.355814142141473;0;0;0;0;0;0.298330838164615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.324310240182728;0.299466921848566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.299698896856815;0;0;0.324509010346463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30759072613864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.321266317406253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Lingulidae";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.353817035752862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.299494310277844;0.312735768236828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Liparidae";0;0;0;0;0;0;0;0;0;0;0.302146022360886;0;0;0.334476034830164;0;0;0;0;0;0;0.364220386262548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.293283442369246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.296325031916274;0;0;0;0;0;0;0;0;0;0;0.29403762609904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.299434775868708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.308631629270374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.307722195834635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Lithodesmiaceae";0;0.308952433171359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.309272695319476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.309042777740063;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.332588076406679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.311951524444045;0;0;0;0;0;0;0;0;0
"Loliginidae";0;0;0;0;0;0;0;0;0;0;0;0;0;0.359423600406332;0;0;0;0;0;0;0.295989941452746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.327662543610409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.309892923923713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.298837275936447;0;0;0;0;0.375503609717544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.298949535784931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.321375290223218;0;0;0
"Lottiidae";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.293544365077286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.356285424780424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.297196392997372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.289817431503032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.326904764205828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Lysianassidae";0;0;0;0;0;0;0;0;0;0;0;0;0;0.301833663431809;0;0;0;0;0;0;0.297593539357644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.37191568893678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.32743429599787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.29605889222946;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.590133052913279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.303310545632192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.296095018938455;0;0;0;0;0;0;0;0;0;0;0;0;0;0.374547350205336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Mallomonadaceae";0;0;0;0;0;0;0;0;0;0;0;0;0.311416839663677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.308287188972526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.321327670758154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.304089346985285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Mamiellaceae";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.316308759868815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.383305981701121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.307363092710075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.355843209846386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Merismopediaceae";0;0;0.298498181445959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.303334013704181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.299138796380885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.293504270024934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.307363524172639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.324310240182728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2964795495863;0;0;0;0;0;0;0;0;0.306769683003407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.337216974600005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.315876563467775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Merulinidae";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.28779299221476;0;0;0.293079558369198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.300851847331734;0;0;0;0;0;0.311421982810259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.312463920611418;0;0;0;0;0;0;0;0;0;0;0;0;0.305675398990312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.299466921848566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.371377816650134;0;0;0;0;0;0.294188745231254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Mesotaeniaceae";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.309473563868903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.293181339347075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.295034333669908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.319690431346086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.295095766041447;0;0.32170991414706;0;0;0;0;0;0;0;0;0;0.291174576240157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.310907529293469;0.395802543735653;0;0;0;0;0;0;0;0;0.287325486786262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Metopidae";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.353275912099606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.283209126366405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.329479815717551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Metridinidae";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.36423896156519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.336546578761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.301026791427872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.309948369921835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.300165756386812;0;0;0;0;0;0;0;0;0;0;0.305274069142478;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Microcoleaceae";0;0;0;0;0.346988947159155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.299149395771717;0;0;0;0;0.313262433567413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.335150358073671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.396512482902993;0;0;0;0;0;0.342035212889645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
